OrderID,SalesPersonID,CustomerID,OrderDate,ShipDate,ShippingMethod,ShipMethodID,PaymentMethodID,Freight,TotalSubTotal,TotalTax/Order,TotalDue
ORD-0004993,22,774,01-09-23,08-09-23,Standard Shipping,1,2,5,617.9,43.26,666.16
ORD-0004994,1,147,17-04-23,24-04-23,Standard Shipping,1,2,5,872.14,61.05,938.19
ORD-0004995,20,244,05-12-24,12-12-24,Standard Shipping,1,2,5,712.85,49.9,767.75
ORD-0004996,2,740,02-01-23,09-01-23,Standard Shipping,1,1,5,745.98,52.21,803.19
ORD-0004997,15,2418,08-11-23,11-11-23,Express Shipping,2,2,15,131.13,9.18,155.31
ORD-0004998,7,2382,25-08-23,01-09-23,Standard Shipping,1,2,5,77.52,5.43,87.95
ORD-0004999,1,961,22-04-23,29-04-23,Standard Shipping,1,1,5,62.59,4.38,71.97
ORD-0005000,18,1398,10-04-24,13-04-24,Express Shipping,2,2,15,932.88,65.3,1013.18
ORD-0005001,6,779,01-11-23,08-11-23,Standard Shipping,1,2,5,349.02,24.44,378.46
ORD-0005002,9,209,11-11-24,14-11-24,Express Shipping,2,1,15,22.78,1.59,39.37
ORD-0005003,17,3418,17-06-24,24-06-24,Standard Shipping,1,2,5,275.28,19.27,299.55
ORD-0005004,8,709,03-06-24,10-06-24,Standard Shipping,1,1,5,835.89,58.52,899.41
ORD-0005005,25,1484,29-07-23,29-07-23,Pickup,3,2,0,604.01,42.28,646.29
ORD-0005006,27,1600,02-06-24,02-06-24,Pickup,3,1,0,731.58,51.21,782.79
ORD-0005007,23,1432,29-04-23,06-05-23,Standard Shipping,1,1,5,740.13,51.81,796.94
ORD-0005008,8,2798,18-09-23,25-09-23,Standard Shipping,1,1,5,469.53,32.87,507.4
ORD-0005009,16,2265,31-12-24,31-12-24,Pickup,3,2,0,333.83,23.36,357.19
ORD-0005010,29,2243,10-03-24,10-03-24,Pickup,3,2,0,546.59,38.26,584.85
ORD-0005011,14,878,03-10-23,10-10-23,Standard Shipping,1,1,5,686.42,48.05,739.47
ORD-0005012,12,1427,21-07-23,28-07-23,Standard Shipping,1,2,5,314.38,22.01,341.39
ORD-0005013,19,2361,16-01-23,23-01-23,Standard Shipping,1,2,5,40.34,2.82,48.16
ORD-0005014,30,3216,30-11-23,07-12-23,Standard Shipping,1,2,5,259.35,18.15,282.5
ORD-0005015,3,1420,23-06-23,23-06-23,Pickup,3,1,0,565.63,39.6,605.23
ORD-0005016,3,669,14-11-23,21-11-23,Standard Shipping,1,2,5,1165.3,81.57,1251.87
ORD-0005017,27,1127,18-06-24,25-06-24,Standard Shipping,1,2,5,698.12,48.88,752
ORD-0005018,28,2036,06-11-23,13-11-23,Standard Shipping,1,2,5,176.26,12.34,193.6
ORD-0005019,17,2818,03-12-24,10-12-24,Standard Shipping,1,2,5,593.68,41.56,640.24
ORD-0005020,19,2798,08-07-24,15-07-24,Standard Shipping,1,2,5,791.98,55.45,852.43
ORD-0005021,11,1360,04-04-23,11-04-23,Standard Shipping,1,2,5,83,5.81,93.81
ORD-0005022,4,3438,20-03-23,27-03-23,Standard Shipping,1,1,5,583.77,40.87,629.64
ORD-0005023,8,2152,07-11-23,14-11-23,Standard Shipping,1,2,5,844.17,59.09,908.26
ORD-0005024,27,64,03-05-24,10-05-24,Standard Shipping,1,2,5,728.04,50.97,784.01
ORD-0005025,24,2539,23-02-23,02-03-23,Standard Shipping,1,1,5,698.55,48.9,752.45
ORD-0005026,21,1167,31-10-23,07-11-23,Standard Shipping,1,2,5,372.91,26.11,404.02
ORD-0005027,23,1712,26-01-24,02-02-24,Standard Shipping,1,1,5,194.88,13.64,213.52
ORD-0005028,26,2124,28-07-23,04-08-23,Standard Shipping,1,2,5,150.53,10.54,166.07
ORD-0005029,17,2331,15-02-23,15-02-23,Pickup,3,1,0,280.49,19.63,300.12
ORD-0005030,9,2552,12-04-24,19-04-24,Standard Shipping,1,2,5,56.76,3.97,65.73
ORD-0005031,24,1195,28-07-23,04-08-23,Standard Shipping,1,1,5,584.87,40.94,630.81
ORD-0005032,12,2958,22-11-23,29-11-23,Standard Shipping,1,2,5,69.75,4.88,79.63
ORD-0005033,11,2439,13-11-24,20-11-24,Standard Shipping,1,2,5,553.95,38.77,597.72
ORD-0005034,10,2216,28-04-24,05-05-24,Standard Shipping,1,1,5,795.21,55.67,855.88
ORD-0005035,6,2932,30-11-23,07-12-23,Standard Shipping,1,2,5,563.81,39.47,608.28
ORD-0005036,6,2070,19-03-24,22-03-24,Express Shipping,2,2,15,134.07,9.38,158.45
ORD-0005037,25,1582,03-06-24,10-06-24,Standard Shipping,1,2,5,611.36,42.8,659.16
ORD-0005038,27,2205,09-03-23,16-03-23,Standard Shipping,1,1,5,55.96,3.92,64.88
ORD-0005039,1,1790,12-08-24,19-08-24,Standard Shipping,1,1,5,746.49,52.25,803.74
ORD-0005040,27,2704,26-09-23,03-10-23,Standard Shipping,1,2,5,442.67,30.99,478.66
ORD-0005041,12,545,20-02-24,27-02-24,Standard Shipping,1,2,5,1498.38,104.89,1608.27
ORD-0005042,16,1378,28-02-23,28-02-23,Pickup,3,1,0,285.82,20.01,305.83
ORD-0005043,15,1811,27-08-24,03-09-24,Standard Shipping,1,2,5,1183.77,82.86,1271.63
ORD-0005044,23,314,15-08-23,22-08-23,Standard Shipping,1,2,5,224.54,15.72,245.26
ORD-0005045,23,2388,15-05-24,22-05-24,Standard Shipping,1,2,5,374.33,26.2,405.53
ORD-0005046,12,2707,15-03-23,22-03-23,Standard Shipping,1,1,5,217.2,15.2,237.4
ORD-0005047,21,305,12-04-23,19-04-23,Standard Shipping,1,2,5,117.09,8.2,130.29
ORD-0005048,8,559,11-07-23,18-07-23,Standard Shipping,1,1,5,797.53,55.83,858.36
ORD-0005049,8,1797,30-01-24,06-02-24,Standard Shipping,1,1,5,707.69,49.54,762.23
ORD-0005050,18,2230,07-10-24,14-10-24,Standard Shipping,1,1,5,716.69,50.17,771.86
ORD-0005051,25,3193,07-10-24,14-10-24,Standard Shipping,1,1,5,1086.99,76.09,1168.08
ORD-0005052,4,1366,08-04-23,08-04-23,Pickup,3,2,0,19.83,1.39,21.22
ORD-0005053,19,1876,08-06-24,15-06-24,Standard Shipping,1,1,5,98.73,6.91,110.64
ORD-0005054,20,2204,01-01-24,01-01-24,Pickup,3,1,0,749.71,52.48,802.19
ORD-0005055,21,2972,20-01-24,27-01-24,Standard Shipping,1,2,5,558.83,39.12,602.95
ORD-0005056,18,2421,18-12-23,25-12-23,Standard Shipping,1,2,5,201.84,14.13,220.97
ORD-0005057,12,1304,07-02-23,07-02-23,Pickup,3,1,0,149.55,10.47,160.02
ORD-0005058,5,3187,12-09-24,15-09-24,Express Shipping,2,1,15,63.78,4.46,83.24
ORD-0005059,15,2080,20-05-24,27-05-24,Standard Shipping,1,2,5,728.89,51.02,784.91
ORD-0005060,13,1754,05-10-23,12-10-23,Standard Shipping,1,2,5,991.32,69.4,1065.72
ORD-0005061,19,739,27-08-23,03-09-23,Standard Shipping,1,2,5,385.88,27,417.88
ORD-0005062,30,196,15-02-24,15-02-24,Pickup,3,1,0,151.05,10.57,161.62
ORD-0005063,30,1356,21-04-24,24-04-24,Express Shipping,2,1,15,82.78,5.8,103.58
ORD-0005064,2,1999,14-10-24,14-10-24,Pickup,3,1,0,194.23,13.6,207.83
ORD-0005065,16,524,02-04-23,09-04-23,Standard Shipping,1,1,5,924.13,64.69,993.82
ORD-0005066,3,1694,02-01-24,09-01-24,Standard Shipping,1,2,5,738.38,51.69,795.07
ORD-0005067,2,3239,28-08-23,31-08-23,Express Shipping,2,1,15,618.65,43.3,676.95
ORD-0005068,24,3151,24-01-23,31-01-23,Standard Shipping,1,2,5,1331.66,93.22,1429.88
ORD-0005069,16,1484,13-05-24,20-05-24,Standard Shipping,1,1,5,301.36,21.09,327.45
ORD-0005070,7,733,03-07-24,10-07-24,Standard Shipping,1,2,5,416.5,29.16,450.66
ORD-0005071,27,3323,11-09-24,18-09-24,Standard Shipping,1,1,5,61.62,4.31,70.93
ORD-0005072,9,1477,22-03-24,25-03-24,Express Shipping,2,1,15,202.62,14.18,231.8
ORD-0005073,16,1105,03-02-24,06-02-24,Express Shipping,2,1,15,185,12.95,212.95
ORD-0005074,23,931,05-11-24,12-11-24,Standard Shipping,1,1,5,848.61,59.4,913.01
ORD-0005075,7,1764,02-10-24,09-10-24,Standard Shipping,1,1,5,889.83,62.29,957.12
ORD-0005076,20,970,08-11-24,08-11-24,Pickup,3,1,0,615.48,43.09,658.57
ORD-0005077,6,3334,15-09-23,22-09-23,Standard Shipping,1,1,5,935.41,65.48,1005.89
ORD-0005078,5,1775,09-05-23,16-05-23,Standard Shipping,1,2,5,461.9,32.34,499.24
ORD-0005079,1,146,03-05-24,10-05-24,Standard Shipping,1,1,5,1064.05,74.49,1143.54
ORD-0005080,18,2547,07-11-24,10-11-24,Express Shipping,2,2,15,179.77,12.58,207.35
ORD-0005081,20,2885,18-03-23,21-03-23,Express Shipping,2,1,15,489.73,34.28,539.01
ORD-0005082,1,3298,11-10-23,11-10-23,Pickup,3,2,0,364.89,25.54,390.43
ORD-0005083,17,1040,06-11-23,09-11-23,Express Shipping,2,2,15,457.57,32.02,504.59
ORD-0005084,7,3206,21-06-23,28-06-23,Standard Shipping,1,2,5,308.32,21.58,334.9
ORD-0005085,9,999,02-02-23,09-02-23,Standard Shipping,1,2,5,215.21,15.06,235.27
ORD-0005086,25,1378,16-05-23,19-05-23,Express Shipping,2,2,15,759.25,53.15,827.4
ORD-0005087,29,1304,14-10-23,21-10-23,Standard Shipping,1,1,5,120.26,8.42,133.68
ORD-0005088,19,2374,13-06-23,20-06-23,Standard Shipping,1,2,5,473.46,33.15,511.61
ORD-0005089,4,2113,06-03-24,13-03-24,Standard Shipping,1,1,5,652.71,45.69,703.4
ORD-0005090,21,2530,14-05-24,17-05-24,Express Shipping,2,1,15,629.53,44.07,688.6
ORD-0005091,9,3188,25-09-24,02-10-24,Standard Shipping,1,1,5,175.41,12.28,192.69
ORD-0005092,18,2324,23-11-23,30-11-23,Standard Shipping,1,2,5,410.27,28.72,443.99
ORD-0005093,10,1428,18-09-24,25-09-24,Standard Shipping,1,2,5,1278.7,89.51,1373.21
ORD-0005094,15,2633,19-06-24,26-06-24,Standard Shipping,1,2,5,833.77,58.37,897.14
ORD-0005095,30,699,26-05-23,02-06-23,Standard Shipping,1,1,5,283.08,19.82,307.9
ORD-0005096,23,2259,11-03-24,18-03-24,Standard Shipping,1,2,5,187.17,13.1,205.27
ORD-0005097,23,1503,11-03-24,18-03-24,Standard Shipping,1,2,5,753.42,52.74,811.16
ORD-0005098,30,826,28-11-24,05-12-24,Standard Shipping,1,1,5,453.29,31.73,490.02
ORD-0005099,24,100,02-04-23,05-04-23,Express Shipping,2,1,15,209.88,14.69,239.57
ORD-0005100,2,2887,31-07-24,07-08-24,Standard Shipping,1,1,5,184.77,12.93,202.7
ORD-0005101,21,1852,31-01-24,07-02-24,Standard Shipping,1,1,5,194.82,13.64,213.46
ORD-0005102,9,384,01-02-23,08-02-23,Standard Shipping,1,2,5,71.6,5.01,81.61
ORD-0005103,5,2734,29-11-23,02-12-23,Express Shipping,2,2,15,420.87,29.46,465.33
ORD-0005104,13,1980,11-10-23,18-10-23,Standard Shipping,1,1,5,667.74,46.74,719.48
ORD-0005105,21,2711,16-05-23,23-05-23,Standard Shipping,1,1,5,648.06,45.37,698.43
ORD-0005106,17,1568,23-09-23,30-09-23,Standard Shipping,1,2,5,179.29,12.55,196.84
ORD-0005107,25,238,05-02-23,05-02-23,Pickup,3,1,0,750.44,52.54,802.98
ORD-0005108,20,1389,25-08-23,01-09-23,Standard Shipping,1,2,5,935.85,65.51,1006.36
ORD-0005109,5,1260,15-07-23,18-07-23,Express Shipping,2,2,15,309.72,21.67,346.39
ORD-0005110,12,299,20-04-24,20-04-24,Pickup,3,2,0,618.84,43.31,662.15
ORD-0005111,27,2657,10-03-24,17-03-24,Standard Shipping,1,2,5,889.43,62.27,956.7
ORD-0005112,17,951,09-11-24,16-11-24,Standard Shipping,1,2,5,27.04,1.89,33.93
ORD-0005113,3,1994,14-11-23,17-11-23,Express Shipping,2,1,15,484.95,33.95,533.9
ORD-0005114,27,1051,16-09-23,16-09-23,Pickup,3,2,0,292.25,20.46,312.71
ORD-0005115,6,289,11-02-24,18-02-24,Standard Shipping,1,2,5,92.6,6.48,104.08
ORD-0005116,19,2303,05-02-24,08-02-24,Express Shipping,2,2,15,791.07,55.38,861.45
ORD-0005117,8,2424,18-08-23,18-08-23,Pickup,3,1,0,15.73,1.1,16.83
ORD-0005118,22,2632,11-05-24,11-05-24,Pickup,3,1,0,221.76,15.52,237.28
ORD-0005119,8,708,10-08-23,17-08-23,Standard Shipping,1,2,5,88.56,6.2,99.76
ORD-0005120,29,2941,09-10-24,12-10-24,Express Shipping,2,2,15,73.19,5.12,93.31
ORD-0005121,21,807,01-07-24,08-07-24,Standard Shipping,1,2,5,409.25,28.65,442.9
ORD-0005122,14,2127,27-01-24,03-02-24,Standard Shipping,1,1,5,658.45,46.09,709.54
ORD-0005123,3,1344,26-04-24,03-05-24,Standard Shipping,1,1,5,863.31,60.44,928.75
ORD-0005124,3,1940,22-06-23,22-06-23,Pickup,3,1,0,185.19,12.96,198.15
ORD-0005125,9,2963,10-09-23,17-09-23,Standard Shipping,1,1,5,132.6,9.28,146.88
ORD-0005126,18,3121,27-07-24,03-08-24,Standard Shipping,1,1,5,349.05,24.44,378.49
ORD-0005127,15,1788,05-06-24,12-06-24,Standard Shipping,1,2,5,104.07,7.29,116.36
ORD-0005128,2,3396,06-12-24,13-12-24,Standard Shipping,1,2,5,1037.77,72.64,1115.41
ORD-0005129,6,1277,13-05-24,16-05-24,Express Shipping,2,1,15,1008.34,70.59,1093.93
ORD-0005130,27,1595,03-11-24,10-11-24,Standard Shipping,1,1,5,162.02,11.34,178.36
ORD-0005131,3,977,24-08-24,31-08-24,Standard Shipping,1,2,5,113.36,7.93,126.29
ORD-0005132,21,305,26-08-23,26-08-23,Pickup,3,1,0,105.31,7.37,112.68
ORD-0005133,30,3441,11-07-23,11-07-23,Pickup,3,1,0,106.48,7.45,113.93
ORD-0005134,8,619,07-01-23,07-01-23,Pickup,3,2,0,806.76,56.48,863.24
ORD-0005135,20,742,03-11-23,10-11-23,Standard Shipping,1,2,5,467.93,32.76,505.69
ORD-0005136,18,1189,03-03-23,10-03-23,Standard Shipping,1,2,5,355.16,24.87,385.03
ORD-0005137,3,1265,15-12-23,22-12-23,Standard Shipping,1,2,5,216.4,15.15,236.55
ORD-0005138,20,3091,09-06-24,16-06-24,Standard Shipping,1,1,5,532.15,37.25,574.4
ORD-0005139,7,1205,22-01-23,22-01-23,Pickup,3,1,0,209.14,14.64,223.78
ORD-0005140,11,1394,05-02-24,12-02-24,Standard Shipping,1,2,5,1062.74,74.39,1142.13
ORD-0005141,20,3162,15-12-24,18-12-24,Express Shipping,2,1,15,461.66,32.32,508.98
ORD-0005142,19,2803,08-02-24,15-02-24,Standard Shipping,1,2,5,1292.58,90.48,1388.06
ORD-0005143,15,1616,27-06-24,30-06-24,Express Shipping,2,1,15,686.73,48.06,749.79
ORD-0005144,3,1585,10-10-23,13-10-23,Express Shipping,2,2,15,419.99,29.4,464.39
ORD-0005145,4,1128,09-05-23,16-05-23,Standard Shipping,1,1,5,440.89,30.86,476.75
ORD-0005146,11,2287,08-02-23,11-02-23,Express Shipping,2,2,15,1048.89,73.44,1137.33
ORD-0005147,30,2022,27-06-24,04-07-24,Standard Shipping,1,1,5,511.7,35.81,552.51
ORD-0005148,16,1883,03-06-23,10-06-23,Standard Shipping,1,1,5,824.82,57.74,887.56
ORD-0005149,21,3095,21-03-23,28-03-23,Standard Shipping,1,1,5,211.44,14.8,231.24
ORD-0005150,16,3391,20-01-23,27-01-23,Standard Shipping,1,2,5,409.02,28.64,442.66
ORD-0005151,19,1782,08-01-23,15-01-23,Standard Shipping,1,1,5,138.35,9.69,153.04
ORD-0005152,3,1751,07-08-24,14-08-24,Standard Shipping,1,2,5,406.23,28.43,439.66
ORD-0005153,17,2921,09-12-24,16-12-24,Standard Shipping,1,1,5,318.14,22.27,345.41
ORD-0005154,14,13,27-09-23,04-10-23,Standard Shipping,1,2,5,347.85,24.35,377.2
ORD-0005155,8,1359,22-01-24,29-01-24,Standard Shipping,1,1,5,304.62,21.32,330.94
ORD-0005156,11,3005,23-07-24,30-07-24,Standard Shipping,1,2,5,331.11,23.19,359.3
ORD-0005157,29,832,24-09-24,01-10-24,Standard Shipping,1,2,5,539.45,37.76,582.21
ORD-0005158,24,963,17-10-24,24-10-24,Standard Shipping,1,1,5,392.03,27.44,424.47
ORD-0005159,27,2083,27-08-24,03-09-24,Standard Shipping,1,2,5,885.55,62,952.55
ORD-0005160,29,197,19-11-23,26-11-23,Standard Shipping,1,2,5,1038.59,72.72,1116.31
ORD-0005161,2,1421,01-05-24,08-05-24,Standard Shipping,1,1,5,657.6,46.03,708.63
ORD-0005162,14,1782,04-01-24,04-01-24,Pickup,3,2,0,1159.06,81.14,1240.2
ORD-0005163,17,1502,24-05-24,31-05-24,Standard Shipping,1,2,5,257.86,18.05,280.91
ORD-0005164,9,1185,14-02-24,21-02-24,Standard Shipping,1,2,5,544.24,38.1,587.34
ORD-0005165,24,3499,26-05-23,02-06-23,Standard Shipping,1,2,5,604.21,42.3,651.51
ORD-0005166,17,2480,29-11-23,06-12-23,Standard Shipping,1,1,5,877.35,61.42,943.77
ORD-0005167,30,1804,17-06-24,17-06-24,Pickup,3,1,0,96.53,6.76,103.29
ORD-0005168,27,1663,02-02-24,09-02-24,Standard Shipping,1,1,5,474.34,33.21,512.55
ORD-0005169,13,838,22-09-23,29-09-23,Standard Shipping,1,2,5,702.93,49.2,757.13
ORD-0005170,3,1941,06-01-24,13-01-24,Standard Shipping,1,2,5,147.17,10.3,162.47
ORD-0005171,28,2540,23-01-23,26-01-23,Express Shipping,2,2,15,887.26,62.12,964.38
ORD-0005172,5,293,06-10-23,13-10-23,Standard Shipping,1,2,5,312.97,21.91,339.88
ORD-0005173,9,338,30-01-23,30-01-23,Pickup,3,2,0,681.64,47.72,729.36
ORD-0005174,29,391,03-05-23,10-05-23,Standard Shipping,1,1,5,434.59,30.42,470.01
ORD-0005175,13,597,07-09-24,14-09-24,Standard Shipping,1,2,5,281.4,19.7,306.1
ORD-0005176,3,2562,13-12-24,16-12-24,Express Shipping,2,1,15,476.44,33.35,524.79
ORD-0005177,26,908,30-06-24,07-07-24,Standard Shipping,1,2,5,180.12,12.61,197.73
ORD-0005178,25,1,03-01-24,10-01-24,Standard Shipping,1,1,5,391.32,27.4,423.72
ORD-0005179,27,733,18-08-23,18-08-23,Pickup,3,1,0,948.35,66.4,1014.75
ORD-0005180,13,2946,14-06-23,21-06-23,Standard Shipping,1,2,5,603.5,42.25,650.75
ORD-0005181,15,3482,28-03-23,04-04-23,Standard Shipping,1,1,5,313.94,21.97,340.91
ORD-0005182,22,428,21-11-23,21-11-23,Pickup,3,1,0,418.57,29.3,447.87
ORD-0005183,26,558,15-09-23,22-09-23,Standard Shipping,1,1,5,306.72,21.47,333.19
ORD-0005184,20,1120,20-06-23,27-06-23,Standard Shipping,1,2,5,364.71,25.53,395.24
ORD-0005185,2,2211,18-04-23,25-04-23,Standard Shipping,1,2,5,132.12,9.25,146.37
ORD-0005186,13,2401,17-09-24,24-09-24,Standard Shipping,1,1,5,584.04,40.88,629.92
ORD-0005187,29,899,26-09-23,03-10-23,Standard Shipping,1,2,5,50.62,3.54,59.16
ORD-0005188,18,48,29-11-23,06-12-23,Standard Shipping,1,2,5,36.08,2.53,43.61
ORD-0005189,17,554,21-04-23,28-04-23,Standard Shipping,1,2,5,736.94,51.59,793.53
ORD-0005190,12,2539,22-08-23,29-08-23,Standard Shipping,1,2,5,98.34,6.88,110.22
ORD-0005191,28,2817,30-12-23,06-01-24,Standard Shipping,1,1,5,311.47,21.8,338.27
ORD-0005192,12,2749,13-10-23,20-10-23,Standard Shipping,1,2,5,757.9,53.05,815.95
ORD-0005193,7,1316,20-08-23,27-08-23,Standard Shipping,1,1,5,54.34,3.8,63.14
ORD-0005194,11,2654,15-03-24,22-03-24,Standard Shipping,1,2,5,591.1,41.37,637.47
ORD-0005195,3,2630,29-04-23,06-05-23,Standard Shipping,1,2,5,177.91,12.45,195.36
ORD-0005196,8,1252,13-04-23,20-04-23,Standard Shipping,1,2,5,1254.4,87.81,1347.21
ORD-0005197,18,2202,24-03-24,31-03-24,Standard Shipping,1,2,5,673.75,47.16,725.91
ORD-0005198,26,1241,21-07-23,28-07-23,Standard Shipping,1,2,5,708.39,49.59,762.98
ORD-0005199,2,2665,08-09-23,15-09-23,Standard Shipping,1,2,5,182.58,12.78,200.36
ORD-0005200,29,271,22-03-23,29-03-23,Standard Shipping,1,1,5,538.97,37.73,581.7
ORD-0005201,12,3344,26-08-24,02-09-24,Standard Shipping,1,2,5,529.78,37.09,571.87
ORD-0005202,25,9,07-04-24,14-04-24,Standard Shipping,1,2,5,494.55,34.62,534.17
ORD-0005203,8,1504,15-04-24,22-04-24,Standard Shipping,1,2,5,475.19,33.27,513.46
ORD-0005204,11,213,11-04-24,18-04-24,Standard Shipping,1,2,5,42.77,2.99,50.76
ORD-0005205,16,875,30-04-24,03-05-24,Express Shipping,2,1,15,1049.15,73.45,1137.6
ORD-0005206,6,2630,06-10-23,13-10-23,Standard Shipping,1,2,5,124.94,8.75,138.69
ORD-0005207,12,1944,26-12-23,02-01-24,Standard Shipping,1,2,5,132.66,9.29,146.95
ORD-0005208,22,2360,31-08-23,07-09-23,Standard Shipping,1,2,5,896.74,62.77,964.51
ORD-0005209,25,206,23-06-24,26-06-24,Express Shipping,2,1,15,626.9,43.89,685.79
ORD-0005210,13,710,09-08-24,09-08-24,Pickup,3,2,0,721.97,50.54,772.51
ORD-0005211,25,3091,02-08-24,09-08-24,Standard Shipping,1,1,5,552.21,38.65,595.86
ORD-0005212,16,470,03-02-23,10-02-23,Standard Shipping,1,1,5,440.01,30.8,475.81
ORD-0005213,3,1564,13-12-23,13-12-23,Pickup,3,1,0,191.73,13.42,205.15
ORD-0005214,8,621,15-12-24,22-12-24,Standard Shipping,1,1,5,633.73,44.37,683.1
ORD-0005215,2,494,16-03-23,23-03-23,Standard Shipping,1,2,5,135.89,9.51,150.4
ORD-0005216,29,3089,17-04-24,24-04-24,Standard Shipping,1,1,5,581.42,40.7,627.12
ORD-0005217,1,1824,18-04-23,25-04-23,Standard Shipping,1,2,5,350.58,24.55,380.13
ORD-0005218,2,2758,25-02-24,28-02-24,Express Shipping,2,1,15,143.07,10.01,168.08
ORD-0005219,24,3385,07-07-24,07-07-24,Pickup,3,2,0,281.72,19.72,301.44
ORD-0005220,1,2241,01-07-23,04-07-23,Express Shipping,2,2,15,332.45,23.27,370.72
ORD-0005221,6,3041,25-02-24,03-03-24,Standard Shipping,1,2,5,511.38,35.8,552.18
ORD-0005222,2,3416,10-07-23,17-07-23,Standard Shipping,1,2,5,485.62,34,524.62
ORD-0005223,30,537,12-08-24,19-08-24,Standard Shipping,1,1,5,51.1,3.58,59.68
ORD-0005224,26,2187,08-09-23,15-09-23,Standard Shipping,1,1,5,954.05,66.78,1025.83
ORD-0005225,28,1594,19-04-24,26-04-24,Standard Shipping,1,2,5,273.26,19.13,297.39
ORD-0005226,10,722,03-01-23,10-01-23,Standard Shipping,1,2,5,719.74,50.39,775.13
ORD-0005227,18,2814,22-01-24,25-01-24,Express Shipping,2,2,15,149.25,10.45,174.7
ORD-0005228,29,2555,06-09-23,09-09-23,Express Shipping,2,1,15,1253.48,87.74,1356.22
ORD-0005229,23,1410,20-01-23,27-01-23,Standard Shipping,1,2,5,194.71,13.63,213.34
ORD-0005230,24,2564,05-02-24,08-02-24,Express Shipping,2,1,15,415.88,29.12,460
ORD-0005231,25,105,28-05-23,28-05-23,Pickup,3,1,0,547.69,38.34,586.03
ORD-0005232,23,1221,06-12-23,13-12-23,Standard Shipping,1,1,5,1178.3,82.48,1265.78
ORD-0005233,18,2037,09-12-24,09-12-24,Pickup,3,1,0,304.14,21.29,325.43
ORD-0005234,23,2723,27-02-24,05-03-24,Standard Shipping,1,1,5,437.32,30.62,472.94
ORD-0005235,26,2165,08-03-23,08-03-23,Pickup,3,1,0,722.01,50.54,772.55
ORD-0005236,3,1893,20-01-23,27-01-23,Standard Shipping,1,2,5,349.6,24.47,379.07
ORD-0005237,30,127,12-11-24,19-11-24,Standard Shipping,1,1,5,96.8,6.78,108.58
ORD-0005238,24,2923,08-06-24,15-06-24,Standard Shipping,1,2,5,156.62,10.96,172.58
ORD-0005239,8,1486,17-01-24,20-01-24,Express Shipping,2,2,15,244.07,17.09,276.16
ORD-0005240,1,3175,03-09-23,06-09-23,Express Shipping,2,2,15,803.65,56.26,874.91
ORD-0005241,14,1175,14-09-23,21-09-23,Standard Shipping,1,2,5,212,14.84,231.84
ORD-0005242,10,1995,03-11-23,10-11-23,Standard Shipping,1,2,5,462.01,32.35,499.36
ORD-0005243,3,2163,11-07-23,18-07-23,Standard Shipping,1,1,5,480.63,33.64,519.27
ORD-0005244,27,1947,13-12-23,20-12-23,Standard Shipping,1,1,5,46.58,3.26,54.84
ORD-0005245,24,1053,24-10-23,31-10-23,Standard Shipping,1,1,5,61.02,4.27,70.29
ORD-0005246,14,1846,15-02-24,15-02-24,Pickup,3,2,0,173.14,12.12,185.26
ORD-0005247,26,472,07-01-23,07-01-23,Pickup,3,2,0,593,41.51,634.51
ORD-0005248,12,836,21-01-24,28-01-24,Standard Shipping,1,2,5,1097.99,76.86,1179.85
ORD-0005249,18,1879,07-04-24,14-04-24,Standard Shipping,1,2,5,1001.23,70.09,1076.32
ORD-0005250,23,2443,17-09-24,17-09-24,Pickup,3,1,0,890.23,62.31,952.54
ORD-0005251,28,3310,07-08-24,14-08-24,Standard Shipping,1,1,5,621.6,43.51,670.11
ORD-0005252,4,3046,06-03-24,13-03-24,Standard Shipping,1,2,5,306.97,21.49,333.46
ORD-0005253,11,948,04-12-23,04-12-23,Pickup,3,2,0,166.35,11.64,177.99
ORD-0005254,16,2876,21-06-23,28-06-23,Standard Shipping,1,2,5,300.78,21.05,326.83
ORD-0005255,17,582,06-11-23,13-11-23,Standard Shipping,1,1,5,108.97,7.63,121.6
ORD-0005256,28,988,05-08-23,12-08-23,Standard Shipping,1,1,5,564.16,39.49,608.65
ORD-0005257,14,995,11-11-23,18-11-23,Standard Shipping,1,2,5,581.25,40.67,626.92
ORD-0005258,28,828,17-06-24,24-06-24,Standard Shipping,1,1,5,226.03,15.82,246.85
ORD-0005259,20,230,19-10-23,26-10-23,Standard Shipping,1,1,5,481.81,33.73,520.54
ORD-0005260,30,1514,03-02-23,10-02-23,Standard Shipping,1,1,5,530.19,37.11,572.3
ORD-0005261,13,3100,10-12-23,17-12-23,Standard Shipping,1,1,5,742.25,51.96,799.21
ORD-0005262,4,3295,06-07-23,13-07-23,Standard Shipping,1,1,5,627.24,43.91,676.15
ORD-0005263,6,173,21-01-23,28-01-23,Standard Shipping,1,1,5,429.15,30.04,464.19
ORD-0005264,16,2939,16-01-24,19-01-24,Express Shipping,2,2,15,57.42,4.02,76.44
ORD-0005265,6,878,17-03-24,24-03-24,Standard Shipping,1,1,5,56.49,3.95,65.44
ORD-0005266,25,515,17-03-24,20-03-24,Express Shipping,2,1,15,662.88,46.39,724.27
ORD-0005267,19,473,22-07-23,29-07-23,Standard Shipping,1,1,5,262.27,18.36,285.63
ORD-0005268,11,2076,03-07-23,06-07-23,Express Shipping,2,1,15,500.58,35.04,550.62
